RT_CODE;PARENT_RT_CODE;NAME;ROUTE_NAME
1663;1344;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1;МГТ/МГТ/МЦД-М
1664;1344;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2;МГТ/МГТ/МЦД-М
1665;1663;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1/ММ;МГТ/МГТ/МЦД-М/ММ
1666;1664;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2/ММ;МГТ/МГТ/МЦД-М/ММ
1667;1663;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1/ММТС;МГТ/МГТ/МЦД-М/ММ
1668;1664;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2/ММТС;МГТ/МГТ/МЦД-М/ММ
1669;1663;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК;МГТ/МГТ/МЦД-М/ММ
1670;1664;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК;МГТ/МГТ/МЦД-М/ММ
1671;1663;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/МГТ/МЦД-М/МЦД-М
1672;1664;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/МГТ/МЦД-М/МЦД-М
1673;1663;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
1674;1664;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
1675;1663;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
1676;1664;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/МГТ/МЦД-М/МЦД-М-МЦД-МО
1677;1344;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МО_1;МГТ/МГТ/МЦД-М-МЦД-МО
1678;1344;МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МО_2;МГТ/МГТ/МЦД-М-МЦД-МО
1679;1344;МГТ/МГТ/МГТ/МГТ/МЦД МСК-ДП_1;МГТ/МГТ/МЦД-М-МЦД-МО
1680;1344;МГТ/МГТ/МГТ/МГТ/МЦД МСК-ДП_2;МГТ/МГТ/МЦД-М-МЦД-МО
1681;1387;МГТ/МГТ/ММ/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1682;1388;МГТ/МГТ/ММ/ММТС/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1683;1389;МГТ/МГТ/ММ/МЦК/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1684;1393;МГТ/МГТ/ММ/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
1685;1394;МГТ/МГТ/ММ/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
1686;1403;МГТ/МГТ/ММТС/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1687;1404;МГТ/МГТ/ММТС/ММ/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1688;1408;МГТ/МГТ/ММТС/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
1689;1409;МГТ/МГТ/ММТС/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
1690;1416;МГТ/МГТ/МЦК/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1691;1417;МГТ/МГТ/МЦК/ММ/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1692;1421;МГТ/МГТ/МЦК/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
1693;1422;МГТ/МГТ/МЦК/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МГТ/ММ/МЦД-М/МГТ
1694;1429;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МГТ/МЦД-М/МГТ
1695;1430;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МГТ/МЦД-М/МГТ
1696;1431;МГТ/МГТ/МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ;МГТ/МГТ/МЦД-М/ММ/МГТ
1697;1432;МГТ/МГТ/МЦД МСК-МЦД МСК_2/ММ/МГТ/МГТ;МГТ/МГТ/МЦД-М/ММ/МГТ
1698;1439;МГТ/МГТ/МЦД МСК-МЦД МСК_1/ММТС/МГТ/МГТ;МГТ/МГТ/МЦД-М/ММ/МГТ
1699;1440;МГТ/МГТ/МЦД МСК-МЦД МСК_2/ММТС/МГТ/МГТ;МГТ/МГТ/МЦД-М/ММ/МГТ
1700;1441;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦК/МГТ/МГТ;МГТ/МГТ/МЦД-М/ММ/МГТ
1701;1442;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦК/МГТ/МГТ;МГТ/МГТ/МЦД-М/ММ/МГТ
1702;1447;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МГТ/МЦД-М/МЦД-М/МГТ
1703;1448;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МГТ/МЦД-М/МЦД-М/МГТ
1704;1455;МГТ/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МЦД-М/МГТ
1705;1456;МГТ/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МЦД-М/МГТ
1706;1457;МГТ/МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1707;1458;МГТ/МЦД МСК-МЦД МСК_2/ММ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1708;1459;МГТ/МЦД МСК-МЦД МСК_1/ММ/ММТС/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1709;1460;МГТ/МЦД МСК-МЦД МСК_2/ММ/ММТС/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1710;1461;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦК/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1711;1462;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦК/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1712;1467;МГТ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МЦД-М/ММ/МЦД-М/МГТ
1713;1468;МГТ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МЦД-М/ММ/МЦД-М/МГТ
1714;1475;МГТ/МЦД МСК-МЦД МСК_1/ММТС/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1715;1476;МГТ/МЦД МСК-МЦД МСК_2/ММТС/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1716;1477;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1717;1478;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1718;1479;МГТ/МЦД МСК-МЦД МСК_1/МЦК/ММ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1719;1480;МГТ/МЦД МСК-МЦД МСК_2/МЦК/ММ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1720;1485;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МЦД-М/ММ/МЦД-М/МГТ
1721;1486;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МЦД-М/ММ/МЦД-М/МГТ
1722;1491;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/МГТ
1723;1492;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/МГТ
1724;1493;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/ММ/МГТ
1725;1494;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/ММ/МГТ
1726;1499;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/ММ/МГТ
1727;1500;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/ММ/МГТ
1728;1501;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/ММ/МГТ
1729;1502;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/ММ/МГТ
1730;1505;МЦД МСК-МЦД МСК_1/ММ/ММТС/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1731;1506;МЦД МСК-МЦД МСК_2/ММ/ММТС/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1732;1509;МЦД МСК-МЦД МСК_1/ММ/МЦК/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1733;1510;МЦД МСК-МЦД МСК_2/ММ/МЦК/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1734;1513;МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1735;1514;МЦД МСК-МЦД МСК_2/ММ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1736;1521;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МЦД-М/ММ/МЦД-М/МГТ
1737;1522;МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МЦД-М/ММ/МЦД-М/МГТ
1738;1523;МЦД МСК-МЦД МСК_1/ММТС/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1739;1524;МЦД МСК-МЦД МСК_2/ММТС/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1740;1527;МЦД МСК-МЦД МСК_1/МЦК/ММ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1741;1528;МЦД МСК-МЦД МСК_2/МЦК/ММ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1742;1531;МЦД МСК-МЦД МСК_1/МЦК/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1743;1532;МЦД МСК-МЦД МСК_2/МЦК/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1744;1537;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МЦД-М/ММ/МЦД-М/МГТ
1745;1538;МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МЦД-М/ММ/МЦД-М/МГТ
1746;1539;МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МЦД-М/МГТ
1747;1540;МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МЦД-М/МГТ
1748;1545;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
1749;1546;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
1750;1547;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
1751;1548;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
1752;1551;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
1753;1552;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/ММ/МГТ
1754;1553;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/МГТ
1755;1554;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/МГТ
1756;1555;ММ/ММТС/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1757;1557;ММ/МЦК/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1758;1560;ММ/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1759;1567;ММ/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ/МГТ;ММ/МЦД-М/МГТ
1760;1568;ММ/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ/МГТ;ММ/МЦД-М/МГТ
1761;1572;ММТС/ММ/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1762;1575;ММТС/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1763;1580;ММТС/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ/МГТ;ММ/МЦД-М/МГТ
1764;1581;ММТС/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ/МГТ;ММ/МЦД-М/МГТ
1765;1585;МЦК/ММ/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1766;1588;МЦК/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1767;1593;МЦК/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ/МГТ;ММ/МЦД-М/МГТ
1768;1594;МЦК/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ/МГТ;ММ/МЦД-М/МГТ
1769;1597;МГТ/ММ/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1770;1598;МГТ/ММ/ММТС/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1771;1599;МГТ/ММ/МЦК/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1772;1603;МГТ/ММ/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1773;1604;МГТ/ММ/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1774;1613;МГТ/ММТС/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1775;1614;МГТ/ММТС/ММ/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1776;1624;МГТ/МЦК/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1777;1625;МГТ/МЦК/ММ/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1778;1629;МГТ/МЦК/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1779;1630;МГТ/МЦК/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1780;1662;МГТ/МГТ/МГТ/МГТ/МГТ/ММ;МГТ/МГТ/ММ
1781;1662;МГТ/МГТ/МГТ/МГТ/МГТ/ММТС;МГТ/МГТ/ММ
1782;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МЦК;МГТ/МГТ/ММ
1783;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МГТ;МГТ/МГТ
1784;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_1;МГТ/МГТ/МЦД-М
1785;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МСК_2;МГТ/МГТ/МЦД-М
1786;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МО_1;МГТ/МГТ/МЦД-М-МЦД-МО
1787;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МЦД МСК-МЦД МО_2;МГТ/МГТ/МЦД-М-МЦД-МО
1788;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МЦД МСК-ДП_1;МГТ/МГТ/МЦД-М-МЦД-МО
1789;1662;МГТ/МГТ/МГТ/МГТ/МГТ/МЦД МСК-ДП_2;МГТ/МГТ/МЦД-М-МЦД-МО
1790;1681;МГТ/МГТ/ММ/МГТ/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1791;1686;МГТ/МГТ/ММТС/МГТ/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1792;1690;МГТ/МГТ/МЦК/МГТ/МГТ/МГТ;МГТ/МГТ/ММ/МГТ
1793;1694;МГТ/МГТ/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МГТ/МГТ/МЦД-М/МГТ
1794;1695;МГТ/МГТ/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МГТ/МГТ/МЦД-М/МГТ
1795;1704;МГТ/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МГТ/МЦД-М/МГТ
1796;1705;МГТ/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МГТ/МЦД-М/МГТ
1797;1706;МГТ/МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1798;1707;МГТ/МЦД МСК-МЦД МСК_2/ММ/МГТ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1799;1714;МГТ/МЦД МСК-МЦД МСК_1/ММТС/МГТ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1800;1715;МГТ/МЦД МСК-МЦД МСК_2/ММТС/МГТ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1801;1716;МГТ/МЦД МСК-МЦД МСК_1/МЦК/МГТ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1802;1717;МГТ/МЦД МСК-МЦД МСК_2/МЦК/МГТ/МГТ/МГТ;МГТ/МЦД-М/ММ/МГТ
1803;1722;МГТ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/МГТ
1804;1723;МГТ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МГТ/МЦД-М/МЦД-М/МГТ
1805;1734;МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1806;1735;МЦД МСК-МЦД МСК_2/ММ/МГТ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1807;1738;МЦД МСК-МЦД МСК_1/ММТС/МГТ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1808;1739;МЦД МСК-МЦД МСК_2/ММТС/МГТ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1809;1742;МЦД МСК-МЦД МСК_1/МЦК/МГТ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1810;1743;МЦД МСК-МЦД МСК_2/МЦК/МГТ/МГТ/МГТ/МГТ;МЦД-М/ММ/МГТ
1811;1746;МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ/МГТ;МЦД-М/МГТ
1812;1747;МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ/МГТ;МЦД-М/МГТ
1813;1754;МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/МГТ
1814;1755;МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ/МГТ;МЦД-М/МЦД-М/МГТ
1815;1758;ММ/МГТ/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1816;1762;ММТС/МГТ/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1817;1766;МЦК/МГТ/МГТ/МГТ/МГТ/МГТ;ММ/МГТ
1818;1769;МГТ/ММ/МГТ/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1819;1774;МГТ/ММТС/МГТ/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1820;1776;МГТ/МЦК/МГТ/МГТ/МГТ/МГТ;МГТ/ММ/МГТ
1821;1795;МГТ/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ/МГТ;МГТ/МЦД-М/МГТ
1822;1796;МГТ/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ/МГТ;МГТ/МЦД-М/МГТ
1823;1811;МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ/МГТ/МГТ;МЦД-М/МГТ
1824;1812;МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ/МГТ/МГТ;МЦД-М/МГТ
1825;79;ММ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2/МГТ/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
1826;80;ММ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1/МГТ/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
1827;379;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МГТ;МГТ/ММ/МЦД-М/МГТ
1828;380;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МГТ;МГТ/ММ/МЦД-М/МГТ
1829;1827;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1830;1828;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1831;1829;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МГТ/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1832;1830;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МГТ/МГТ/МГТ;МГТ/ММ/МЦД-М/МГТ
1833;0;МЦД МСК_1;МЦД-М
1834;0;МЦД МСК_2;МЦД-М
1835;0;МЦД МО_1;МЦД-МО
1836;0;МЦД МО_2;МЦД-МО
1837;0;МЦД ДП_1;МЦД-МО
1838;0;МЦД ДП_2;МЦД-МО
1839;792;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1;МЦД-М/ММ/МЦД-М
1840;792;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_1;МЦД-М/ММ/МЦД-М-МЦД-МО
1841;792;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-ДП_1;МЦД-М/ММ/МЦД-М-МЦД-МО
1842;1839;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММТС;МЦД-М/ММ/МЦД-М/ММ
1843;1842;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММТС/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1844;1839;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/МЦК;МЦД-М/ММ/МЦД-М/ММ
1845;1844;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/МЦК/ММ;МЦД-М/ММ/МЦД-М/ММ
1846;1845;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/МЦК/ММ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1847;1844;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/МЦК/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1848;1839;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/МГТ;МЦД-М/ММ/МЦД-М/МГТ
1849;1839;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММ;МЦД-М/ММ/МЦД-М/ММ
1850;1849;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММ/МЦК;МЦД-М/ММ/МЦД-М/ММ
1851;1850;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММ/МЦК/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1852;1849;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1853;840;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_1;МЦД-М/ММ/МЦД-М
1854;1853;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_1/ММТС;МЦД-М/ММ/МЦД-М/ММ
1855;840;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МО_1;МЦД-М/ММ/МЦД-М-МЦД-МО
1856;840;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-ДП_1;МЦД-М/ММ/МЦД-М-МЦД-МО
1857;1853;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_1/ММ;МЦД-М/ММ/МЦД-М/ММ
1858;1857;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_1/ММ/ММТС;МЦД-М/ММ/МЦД-М/ММ
1859;1858;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_1/ММ/ММТС/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1860;1857;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_1/ММ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1861;1853;МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_1/МГТ;МЦД-М/ММ/МЦД-М/МГТ
1862;916;МЦД МО-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1;МЦД-МО-МЦД-М/ММ/МЦД-М
1863;916;МЦД МО-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_1;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
1864;916;МЦД МО-МЦД МСК_1/ММ/МЦД МСК-ДП_1;МЦД-МО-МЦД-М/ММ/МЦД-М-МЦД-МО
1865;1862;МЦД МО-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММТС;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
1866;1862;МЦД МО-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/МЦК;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
1867;1866;МЦД МО-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/МЦК/ММ;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
1868;1852;МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММ/МГТ/МГТ;МЦД-М/ММ/МЦД-М/ММ/МГТ
1869;1862;МЦД МО-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_1/ММ;МЦД-МО-МЦД-М/ММ/МЦД-М/ММ
